file_name,sentence,sentence_language,actor,emotion_expressed
1613058177362.wav,Ieri un gatto ha bevuto dalla tazza,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,anger
1613655675289.wav,La cascata fa molto rumore,italian,3111cf7b7ed6fc33e48bfa682fc101fcb6f6d842421d031cb7c79bdec5a1a86e,anger
1614958398821.wav,La cascata fa molto rumore,italian,4e0461b76a08a248fe7186f12c3554407c40ea4493e2b3093d9eafdbb1bbef42,anger
1613401909347.wav,Gli operai si alzano presto,italian,9d3feff79d35684ee9a491256c08dc065be663f75e79ffae2f6d015b7fdedcd8,anger
1614082226999.wav,Il cane ha riportato qui la palla,italian,769e2b391e37012911810a9d11b2b88712906417d102655d9e10dec11809bc98,anger
1613340357317.wav,Il capo mi ha affidato un altro lavoro,italian,ca92cf0c07b5ba0e083ec3520f75d8f064651db6b04242187aaff4733640cbd0,anger
1613467184359.wav,Ho preso 6 nella verifica di matematica,italian,4aa97df0f04f62f7f564695f551e2f7f0c38fa4a9ced680b5f5e2e403648fcca,anger
1613592915300.wav,Zia Marta ha detto che devo stare a casa stasera,italian,fb7563e83d223b1a449d9e4a988b27c239bc1b8d03db70ca0c5392f8358de15d,anger
1614550167992.wav,E’ andato a scuola dopo pranzo,italian,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,anger
1614165906625.wav,Gli operai si alzano presto,italian,bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,anger
1613492978533.wav,Il capo mi ha affidato un altro lavoro,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,anger
1613311195093.wav,Oggi c’è una partita di basket,italian,c5901553395ac83eaed42a12f1732d6d12918f0f6078469a7a7fa0ba1b0ffb8c,anger
1616011009549.wav,E’ impegnato in una riunione,italian,0d8d2647a12b0d544989a6b03603b8b3c27e2c4e0be08671745366d1a8bc4d95,anger
1614117631292.wav,L’ho incontrato oggi dopo 2 anni,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,anger
1613918097742.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,anger
1613338946724.wav,Ho preso 6 nella verifica di matematica,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,anger
1616251830118.wav,L’ho incontrato oggi dopo 2 anni,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,anger
1614119835380.wav,Zia Marta ha detto che devo stare a casa stasera,italian,8cd4289dc47d0ea3a3deca73495829e5c4a9c96b1c461670418563548eaffe82,anger
1613379087621.wav,E’ andato a scuola dopo pranzo,italian,0518bb1812bd73aeb1a16e59f6205fca9f97ad2975fbe1a5ce10ef9389de091e,anger
1616249489367.wav,E’ una notte stellata,italian,da2da8e71c82b18aaec0e9dcf817ab09481a8b55061066f011b3e38188788f65,anger
1613065520812.wav,E’ andato a scuola dopo pranzo,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,anger
1615407796956.wav,Il cane ha riportato qui la palla,italian,ed860454cf73649132fa02111777bd8d3f8fd750f5d1159546c6300ab27fd679,anger
1613918882862.wav,E’ andato a scuola dopo pranzo,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,anger
1615207537992.wav,E’ andato a scuola dopo pranzo,italian,11bbad168daee9a2eef86fa4ef93315f9f11468c1c180950b2c6e4e7953f7858,anger
1613378594890.wav,Il cane ha riportato qui la palla,italian,e7d486b923ff5d70ab28d1f0383f613f4e2d4e02514966f3ff6cdc7446b2f3cd,anger
1614467593846.wav,E’ una notte stellata,italian,b02073cd1ad16c0fb38d61f9f59650d5dfb6588a882a3f7136f6ed87566dcf4e,anger
1614550553750.wav,Tornerà a casa presto,italian,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,anger
1613405943055.wav,Giovanni parte per Roma domani,italian,415eb3920eb4b3d4645eb42bae62fd32cdd3e731c2662cbb0d480c3792b43066,anger
1613319483509.wav,E’ andato a scuola dopo pranzo,italian,068ce32e3f80d8e879142b417ba9f9ab2985ef1f102167758eb0450d047e099a,anger
1616505259462.wav,Giovanni parte per Roma domani,italian,3f9b6ed1d2adc407ef668b8c89a89fe022f2233d94ce943294c6ed030d18f2ff,anger
1615737954620.wav,Giovanni parte per Roma domani,italian,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,anger
1613821795280.wav,Il cane ha riportato qui la palla,italian,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,anger
1614153894029.wav,E’ impegnato in una riunione,italian,b71d413455549a1824f63bf274dfd7c8c5dbda42425531fb0b44d1dab7e94ea0,anger
1614174902112.wav,Ho preso 6 nella verifica di matematica,italian,779562b086bb57bfe27509a43b72b47612f9a64815e53a5a9f48140de037eb5d,anger
1615737672778.wav,Zia Marta ha detto che devo stare a casa stasera,italian,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,anger
1615737612922.wav,Ieri un gatto ha bevuto dalla tazza,italian,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,anger
1613512432751.wav,Vado in biblioteca,italian,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,anger
1616251623359.wav,Oggi c’è una partita di basket,italian,da2da8e71c82b18aaec0e9dcf817ab09481a8b55061066f011b3e38188788f65,anger
1616867001195.wav,E’ impegnato in una riunione,italian,457b3259ae7357e8815b60dd88b1292acd45a52697e15a696f56ffdac3363acc,anger
1613077405313.wav,Gli operai si alzano presto,italian,7c553e108c3caf49860447cfccedfc08b9b7bcd54a5b05bcd89a44462847c12a,anger
1615123631490.wav,Il capo mi ha affidato un altro lavoro,italian,2aba5dd8596b2dc0a86cc0fd514986ef09f279ee4cda6416ffa2dc51f2ed047e,anger
1620376710398.wav,Vado in biblioteca,italian,faf6ce1ea46bca3ee95197b53c7137840d63e6caddc447aa6f5d5b0c4f3d3c03,anger
1613401647366.wav,L’ho incontrato oggi dopo 2 anni,italian,9d3feff79d35684ee9a491256c08dc065be663f75e79ffae2f6d015b7fdedcd8,anger
1615738399029.wav,Il capo mi ha affidato un altro lavoro,italian,dac73f9fc772117a4bd001382f681b6d89f03668bbe6ce3e25cd138b465cacf3,anger
1614146777115.wav,Tornerà a casa presto,italian,f8500f6cdfe97e752563d3f3f53db1bfa4eb1cd882ea72db753be830333ba79d,anger
1614687249072.wav,Il capo mi ha affidato un altro lavoro,italian,068ce32e3f80d8e879142b417ba9f9ab2985ef1f102167758eb0450d047e099a,anger
1615227130403.wav,Non sapevo che fosse in città,italian,65e82fb525a08de54935534a2da2ff0c464eec8a0d4d8d5abc1e5fcf6ea37408,anger
1613823182817.wav,Tornerà a casa presto,italian,bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,anger
1615114386253.wav,Giovanni parte per Roma domani,italian,37d2ebf8f95bac9ef8cc9289598304b9556630df262060c1da18fe38ebf6b9e0,anger
1613061856761.wav,Ieri un gatto ha bevuto dalla tazza,italian,f4d0c9178a221556efe45a4ea3d2bb77b470626409af7fcda37b7af43fd4d8cd,anger
1615229440922.wav,E’ una notte stellata,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,anger
1620241177884.wav,Giovanni parte per Roma domani,italian,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,anger
1620239952238.wav,Il cane ha riportato qui la palla,italian,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,anger
1613825717954.wav,Giovanni parte per Roma domani,italian,ba0de1d5c362f10a5595f4a655245f8671bb932c04fb27aab831dc64f095e235,anger
1614358820466.wav,Giovanni parte per Roma domani,italian,2dcd7cd5193e3cf64ec3bedf3bcdf4b8e91acf472550053bf6c6436bb9871b08,anger
1613493419325.wav,La cascata fa molto rumore,italian,9168b364a8f5456e8e2a5f2666ae4c0541fafe4bf87cdd15f4ad13b3459dd23a,anger
1614154015635.wav,E’ una notte stellata,italian,b71d413455549a1824f63bf274dfd7c8c5dbda42425531fb0b44d1dab7e94ea0,anger
1613323632388.wav,Il cane ha riportato qui la palla,italian,21accbe28f06bd93fb6c51fd0f136cc755420a0eb212299cab724180db2078cd,anger
1614022765862.wav,E’ impegnato in una riunione,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,anger
1614169762327.wav,Non sapevo che fosse in città,italian,ae14077eda42b9ade4c8c8108b2b7ce9035481c64bd733cf352ecafc89a52a2b,anger
1613327339416.wav,Tornerà a casa presto,italian,c0fde790c8900bbbac6957c9ee52eacc1b5d77848c779e2113ee9ee45b7eaa09,anger
1613378588867.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,e7d486b923ff5d70ab28d1f0383f613f4e2d4e02514966f3ff6cdc7446b2f3cd,anger
1617135517647.wav,Ho preso 6 nella verifica di matematica,italian,28043d2516f2d956b81ce66cc01fbd427ac54ff1eb3a07dae906e9be50a92024,anger
1614190646296.wav,Il capo mi ha affidato un altro lavoro,italian,d47c6f591a677ba80bd2f4e884f3a7f15fd9b4aba36c68df161517f594f8e942,anger
1613832416024.wav,Vado in biblioteca,italian,509ce83c88888f7d75edabc19670ab07530413773ce7be5c2aee2a6b98638de7,anger
1613492674355.wav,Non sapevo che fosse in città,italian,2fad3c36f016d72a6e40f3a3da6f9304e057edc7f3c188ffd20e92e772cacfe4,anger
1613819074171.wav,Vorrei il numero telefonico del Signor Piatti,italian,0cbb25eb2f688647e57e2b5a59e0e4bd4afd5005b696fd6f59ac4b98cbb77dcc,anger
1616245360251.wav,Vado in biblioteca,italian,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,anger
1614278774802.wav,Oggi c’è una partita di basket,italian,49558e542e1556348408d7f1fe752213fe52fd552d36f1d48b0cb2bd98ecc458,anger
1613645585187.wav,Gli operai si alzano presto,italian,026c4643a1d88e86eb050ba36c1b9de370ec06a34d58152fba030b80c1f7f573,anger
1615108054483.wav,Vorrei il numero telefonico del Signor Piatti,italian,d2356fff332bc01b5f4240942b7aa8d08129a9c5fd13f1ce1718123d7571b73b,anger
1619519023230.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,ecc127d87574ba32ae21f97dfc155ae3079f03349c120bf657f749c6667a1a7e,anger
1613512636157.wav,Vorrei il numero telefonico del Signor Piatti,italian,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,anger
1614016705333.wav,Tornerà a casa presto,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,anger
1619253492815.wav,E’ una notte stellata,italian,3a8927e93a0a145def797ce89c3ab0ab7073604b4398783a9678d9879804b4b1,anger
1616149501158.wav,Il cane ha riportato qui la palla,italian,da69a545ccd6500d3d5ef76d48c097ac794b42b4570edd2eb00e539c0667ce10,anger
1619253236501.wav,La cascata fa molto rumore,italian,3a8927e93a0a145def797ce89c3ab0ab7073604b4398783a9678d9879804b4b1,anger
1614272737863.wav,Vado in biblioteca,italian,06d6f85c05ee5aff58c5b24976e5cf33092392989ebbe11236667c6d7afe5f80,anger
1613403392097.wav,E’ impegnato in una riunione,italian,1dab1d691c3cb60f475163ff79b4fa2f58bac807098245601f5134354d051335,anger
1614635892240.wav,Vado in biblioteca,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,anger
1613994543528.wav,Tornerà a casa presto,italian,acdd987f9c1700b25898d3bd30c201df5ad4f34b3ca5ebeb7a8f02d240eeb864,anger
1615229429797.wav,E’ andato a scuola dopo pranzo,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,anger
1613303223093.wav,Gli operai si alzano presto,italian,1bbcb696c08f6f7a9e50ae937e79f11ba85e87009e5a0e21da1814dcda6ee00a,anger
1613338491073.wav,Tornerà a casa presto,italian,e75aad2cd10884cdbc433cdb10176fa2cdc86309b083a71a5af42da54266f30f,anger
1616269708989.wav,L’ho incontrato oggi dopo 2 anni,italian,55fc0a5c4fd6c3fa7229693d5dae186842266785dedb80fd9b8a29b8fee8b364,anger
1613512626488.wav,Il capo mi ha affidato un altro lavoro,italian,fbd51d139f2f0269c3e479d6dc5c6b9edb94b1eec62a677c039d280d497b2835,anger
1616249928538.wav,L’ho incontrato oggi dopo 2 anni,italian,cebfacd7a17cd5538597bf834984ef312da42f8d97f20551b82f97980259ecdc,anger
1617270841776.wav,E’ andato a scuola dopo pranzo,italian,4bd5f8805a86e6b048f93036652da579a668c356f7207ee3174185521c81d206,anger
1614764837014.wav,Zia Marta ha detto che devo stare a casa stasera,italian,e55c07a5484fb68c1f872cb4f1998cbe35007306ff8200d3fd1b4e746678a9d6,anger
1614015790970.wav,Ho preso 6 nella verifica di matematica,italian,01de3a316dafa26a6e15d40720bc94e0706da6e0831274ea04dc25bccf87de9b,anger
1614543805068.wav,Il capo mi ha affidato un altro lavoro,italian,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,anger
1613562124587.wav,E’ impegnato in una riunione,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,anger
1614514054549.wav,Giovanni parte per Roma domani,italian,70b8f5634ab4a0a3b15fc56eb666970cc510a1991d0acec150ed6a54919c440c,anger
1616239453882.wav,Il cane ha riportato qui la palla,italian,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,anger
1615113951440.wav,Vorrei il numero telefonico del Signor Piatti,italian,37d2ebf8f95bac9ef8cc9289598304b9556630df262060c1da18fe38ebf6b9e0,anger
1613671581427.wav,La cascata fa molto rumore,italian,b830cbf6e79aeeeec1fbf2ef3be741628ffc574c9b15f30634b8e8cc56bd17b9,anger
1614271652437.wav,Zia Marta ha detto che devo stare a casa stasera,italian,e46f9194e57eeb9841e6d67201cbf4575c56d0475d3ca0ff59c1cde5ea87af55,anger
1614409536022.wav,E’ andato a scuola dopo pranzo,italian,7a49d0e37774f8a5296044c04481158b1264d9f7b9a2029223f5c4b139418860,anger
1613746649977.wav,Gli operai si alzano presto,italian,b58aee5dc1194d65a7cf317a5b0158e2952960f347d8c6c0f8875653293284a9,anger
1616239678898.wav,Giovanni parte per Roma domani,italian,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,anger
1613472996124.wav,E’ una notte stellata,italian,f8710902ce31a673185ffd93d3140f32bea4098fee10e39532557626b4d05efb,anger
1616353291225.wav,Oggi c’è una partita di basket,italian,db74c940d447e877d119df613edd2700c4a84cd1cf08beb7cbc319bcfaeab97a,anger
1616244411160.wav,La cascata fa molto rumore,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,anger
1613822120180.wav,La cascata fa molto rumore,italian,f04bb0e6361c05acba4d5185a2d372177bdb77898c1a213f5dfe5c1d60331ea1,anger
1614274015809.wav,La cascata fa molto rumore,italian,33fae0227059f08853c11257fe73f4976d4527614588b9b30289c213fea025c9,anger
1613571316798.wav,Non sapevo che fosse in città,italian,0c8afe1ed7a1dc97c06a452a803b7b914a975f3ea03c79e413de25ab03b9e134,anger
1616245288146.wav,E’ andato a scuola dopo pranzo,italian,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,anger
1613825632528.wav,Oggi c’è una partita di basket,italian,ba0de1d5c362f10a5595f4a655245f8671bb932c04fb27aab831dc64f095e235,anger
1616866896784.wav,Vorrei il numero telefonico del Signor Piatti,italian,457b3259ae7357e8815b60dd88b1292acd45a52697e15a696f56ffdac3363acc,anger
1615307884564.wav,E’ andato a scuola dopo pranzo,italian,58dcf618906a1daa1ad49f6b76bb2dbf0ef8b0933180c07d74d5e9272128c7c3,anger
1613823474011.wav,Zia Marta ha detto che devo stare a casa stasera,italian,bf4fccd616251b678c56b9cb7a46819b1266853c180637642f5bc7d6b01f5554,anger
1620241090100.wav,Tornerà a casa presto,italian,90faa565f21422b948417c0e69766d0df3331b1b347f8871ab9551f76f27854d,anger
1614108085302.wav,Ieri un gatto ha bevuto dalla tazza,italian,8b570a0a4945d7f287736e47dd57040be331d8027cc434153b1eea199ca4b147,anger
1613491057760.wav,Vorrei il numero telefonico del Signor Piatti,italian,f0b8649dbd8cc269a6a9f57166490602cb5e17344007e29c1591f6cdad29aa37,anger
1613467153731.wav,Tommaso ha detto che dovevo scegliere io cosa fare,italian,4aa97df0f04f62f7f564695f551e2f7f0c38fa4a9ced680b5f5e2e403648fcca,anger
1615115183392.wav,Ieri un gatto ha bevuto dalla tazza,italian,37d2ebf8f95bac9ef8cc9289598304b9556630df262060c1da18fe38ebf6b9e0,anger
1614636355994.wav,Giovanni parte per Roma domani,italian,00a0efc0faaeb5a288481a25b5d0b7d4c0b070120c6d61be6ef7b255fcdfd17f,anger
1616245350688.wav,Ieri un gatto ha bevuto dalla tazza,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,anger
1614715316959.wav,Vorrei il numero telefonico del Signor Piatti,italian,a56154f7f8fa794c792022712d09547660dee2e0c2560a8f703a522dadb987a1,anger
1615229232244.wav,Zia Marta ha detto che devo stare a casa stasera,italian,253387e8620ee1896c76809782406e139bce35860aaa0d61991965319ba0dc32,anger
1616006745111.wav,E’ impegnato in una riunione,italian,20ef422a2413d774f66bd50f6edd23c98758d89a67bf3c49995ae29f51519fa1,anger
1614153998535.wav,Non sapevo che fosse in città,italian,b71d413455549a1824f63bf274dfd7c8c5dbda42425531fb0b44d1dab7e94ea0,anger
1613311216370.wav,E’ andato a scuola dopo pranzo,italian,c5901553395ac83eaed42a12f1732d6d12918f0f6078469a7a7fa0ba1b0ffb8c,anger
1613485410982.wav,Ieri un gatto ha bevuto dalla tazza,italian,5d84b5289b47c151f32fc712620accb7a7718ddaca2b474aac363bbb490395ed,anger
1613587760120.wav,Gli operai si alzano presto,italian,fdc94cca304ff508ca4791c1c56f307e4a9d2b5377e9cf1174a4182d7e664385,anger
1614082398003.wav,Vado in biblioteca,italian,c64f81213d168187d346b356bea56d60c6feb02e4914ce98f044bfcdb68a77d8,anger
1613036480562.wav,Gli operai si alzano presto,italian,ea4b096611ef2686eebb0c34e812f3f6c94dd5ff2c8aef1524c76481495ad258,anger
1616244925310.wav,Il cane ha riportato qui la palla,italian,d2a5da287e6ad3219943b56362ad9106e26b5f131841b4aab074b86913eab532,anger
1614549794218.wav,Non sapevo che fosse in città,italian,9c87358623a6aa7409334d7bc151683d3e35394f305f9ba0f4e633962cfda436,anger
1616872322502.wav,Gli operai si alzano presto,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,anger
1613401349492.wav,Non sapevo che fosse in città,italian,9d3feff79d35684ee9a491256c08dc065be663f75e79ffae2f6d015b7fdedcd8,anger
1616000038945.wav,Tornerà a casa presto,italian,f18a99b664fcb1399619b4d81cfaedfbb982d706850592717bb01d180f5e65d2,anger
1614022794092.wav,Non sapevo che fosse in città,italian,a67c15fc95e0cf1fe2c20da7b35721626162508a7f180cd025b09be79229c782,anger
1613302950611.wav,Il cane ha riportato qui la palla,italian,54bca3ef56f9a9d9f3d69215b830aeb718107ef8d824aa65bff704cfd3230370,anger
1614118126955.wav,Giovanni parte per Roma domani,italian,303b9a2a89bffc7b5f009c02af0e98b63c4ae87b6a6aee77b1bc5813a3b7583f,anger
1613120139096.wav,Non sapevo che fosse in città,italian,a7d5dc51019afba11cadd14cccdfe1f876558e6ebdf460468787782150d02ece,anger
1614765004248.wav,E’ impegnato in una riunione,italian,e55c07a5484fb68c1f872cb4f1998cbe35007306ff8200d3fd1b4e746678a9d6,anger
1614451907558.wav,Gli operai si alzano presto,italian,f78d765ec69ed2306cf544ae70b352f27ac00ced795ad5a4014e480d6f653395,anger
1613918910325.wav,Ho preso 6 nella verifica di matematica,italian,3ac5fd904e8345dcd4b3de41394f03434c68e031b51afbbd29786dc053940cb4,anger
1616244131730.wav,La cascata fa molto rumore,italian,8af2fa1c3331a1354123146e5ef92f0ca499da94d5135246d119c922a02faba2,anger
1613562503122.wav,Non sapevo che fosse in città,italian,4627bdb3ed141168a5e8663c86bfae205566c5bd27779a19c8d83791df8c9474,anger
1614335559421.wav,Non sapevo che fosse in città,italian,a1c2d05656b9041ce76a61d23aef096635931217a5cf8b8dd4249cc067ee3ac7,anger
1613323097722.wav,E’ andato a scuola dopo pranzo,italian,82639d688402cac2d437f6531921b9ef3fbef80baebf84d7afa156ac79cc2566,anger
1615920823160.wav,Non sapevo che fosse in città,italian,4a2ab2038d94e3051ac7e771f99f5f6c5ab63fe3f94be0d32b61e62352bd8db6,anger
1614112403527.wav,Ieri un gatto ha bevuto dalla tazza,italian,efbdd349c3b4698f77f94369f659add499297aaff2387724e7eef9b4de405559,anger
1614543827964.wav,Non sapevo che fosse in città,italian,e91d63cb57c1cc7d47ebc768d73618f9f5e4362094ac04fe3f141f85d6140644,anger
1615407755138.wav,E’ impegnato in una riunione,italian,ed860454cf73649132fa02111777bd8d3f8fd750f5d1159546c6300ab27fd679,anger
1613645574517.wav,E’ una notte stellata,italian,026c4643a1d88e86eb050ba36c1b9de370ec06a34d58152fba030b80c1f7f573,anger
1614686131167.wav,E’ impegnato in una riunione,italian,a1a5f083f0a09e5e29b27ae8f6dd2038f36e71d27cfe9154573a53cf20a667a3,anger
1615929647225.wav,Ho preso 6 nella verifica di matematica,italian,0e858ac8241c97fa44ae4c7a49289f859aef6eb53facfc3f50133ed4d28201d1,anger
1614112193738.wav,L’ho incontrato oggi dopo 2 anni,italian,4954115d5424d7984df5dde107e76301ad62780dac462a33d2ecc12a8fc5c2ee,anger
1616239486870.wav,E’ una notte stellata,italian,032bd54539dc739de8c4d77eda2bee1f933a6dd243e4447977b6b39b4d4f83bb,anger
1613223420358.wav,Il capo mi ha affidato un altro lavoro,italian,9f708824dac5365d965b24a88514c382f13fea6671063de5309a07f762bdc0a0,anger
1613840896459.wav,Il capo mi ha affidato un altro lavoro,italian,5b1d678a1b4936c172e8c239785f89a2693f7603890c413fffc9e8629243cd77,anger
1613346707191.wav,L’ho incontrato oggi dopo 2 anni,italian,e0c7cc88b3935c276aacd88adc141459aaa5852269cb6b276d51a77eea7cfa40,anger
1613478548613.wav,E’ impegnato in una riunione,italian,e61c967ecc0fae999d10c15d02651ffe305abe702e3a0387ba4d3fb5cddfb7c3,anger
